OrderNumber,OrderLineItem,DateKey,OrderDate,StockDate,ProductKey,CustomerKey,TerritoryKey,OrderQuantity,ProductPrice,ProductCost,Revenue,TotalCost,Profit
SO69157,2,20170427,2017-04-27,2004-02-01,488,11025,9,1,53.99,41.5723,53.99,41.5723,12.417700000000004
SO69157,1,20170427,2017-04-27,2004-03-15,565,11025,9,1,742.35,461.4448,742.35,461.4448,280.90520000000004
SO69124,2,20170427,2017-04-27,2004-03-05,528,13944,6,3,4.99,1.8663,14.97,5.5989,9.3711
SO69124,3,20170427,2017-04-27,2004-03-23,480,13944,6,2,2.29,0.8565,4.58,1.713,2.867
SO69124,1,20170427,2017-04-27,2004-03-26,537,13944,6,1,35.0,13.09,35.0,13.09,21.91
SO69106,1,20170427,2017-04-27,2004-02-25,480,11228,4,2,2.29,0.8565,4.58,1.713,2.867
SO69111,1,20170427,2017-04-27,2004-01-07,475,11185,6,1,69.99,26.1763,69.99,26.1763,43.8137
SO69111,2,20170427,2017-04-27,2004-01-03,491,11185,6,1,53.99,41.5723,53.99,41.5723,12.417700000000004
SO69133,2,20170427,2017-04-27,2004-02-25,485,16116,4,2,21.98,8.2205,43.96,16.441,27.519000000000002
SO69133,1,20170427,2017-04-27,2004-02-12,352,16116,4,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO69150,1,20170427,2017-04-27,2004-01-16,573,27291,1,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO69093,3,20170427,2017-04-27,2004-03-01,484,12697,9,3,7.95,2.9733,23.85,8.9199,14.930100000000001
SO69093,1,20170427,2017-04-27,2004-01-10,529,12697,9,3,3.99,1.4923,11.97,4.4769,7.493100000000001
SO69093,2,20170427,2017-04-27,2004-02-08,480,12697,9,2,2.29,0.8565,4.58,1.713,2.867
SO69102,3,20170427,2017-04-27,2004-04-07,482,17952,8,2,8.99,3.3623,17.98,6.7246,11.255400000000002
SO69102,2,20170427,2017-04-27,2004-02-16,232,17952,8,1,48.0673,31.7244,48.0673,31.7244,16.342900000000004
SO69102,1,20170427,2017-04-27,2003-12-29,583,17952,8,1,1700.99,1082.51,1700.99,1082.51,618.48
SO69146,3,20170427,2017-04-27,2004-02-07,477,27455,1,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69146,4,20170427,2017-04-27,2004-04-03,473,27455,1,1,63.5,23.749,63.5,23.749,39.751000000000005
SO69146,2,20170427,2017-04-27,2004-04-08,479,27455,1,1,8.99,3.3623,8.99,3.3623,5.627700000000001
SO69146,1,20170427,2017-04-27,2004-01-26,561,27455,1,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO69145,3,20170427,2017-04-27,2004-02-17,477,24799,4,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69145,2,20170427,2017-04-27,2004-02-28,479,24799,4,2,8.99,3.3623,17.98,6.7246,11.255400000000002
SO69145,4,20170427,2017-04-27,2004-02-12,491,24799,4,1,53.99,41.5723,53.99,41.5723,12.417700000000004
SO69145,1,20170427,2017-04-27,2004-03-11,575,24799,4,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO69091,1,20170427,2017-04-27,2004-04-09,485,18274,9,2,21.98,8.2205,43.96,16.441,27.519000000000002
SO69104,2,20170427,2017-04-27,2004-04-06,214,11277,6,1,34.99,13.0863,34.99,13.0863,21.9037
SO69104,1,20170427,2017-04-27,2004-01-21,529,11277,6,1,3.99,1.4923,3.99,1.4923,2.4977
SO69121,2,20170427,2017-04-27,2004-01-25,530,23972,7,3,4.99,1.8663,14.97,5.5989,9.3711
SO69121,1,20170427,2017-04-27,2004-04-10,541,23972,7,2,28.99,10.8423,57.98,21.6846,36.2954
SO69121,3,20170427,2017-04-27,2004-02-02,214,23972,7,1,34.99,13.0863,34.99,13.0863,21.9037
SO69152,2,20170427,2017-04-27,2004-01-30,477,23726,1,3,4.99,1.8663,14.97,5.5989,9.3711
SO69152,4,20170427,2017-04-27,2004-01-26,223,23726,1,2,8.6442,5.7052,17.2884,11.4104,5.878
SO69152,3,20170427,2017-04-27,2004-03-02,479,23726,1,2,8.99,3.3623,17.98,6.7246,11.255400000000002
SO69152,1,20170427,2017-04-27,2004-03-17,606,23726,1,1,539.99,343.6496,539.99,343.6496,196.3404
SO69099,2,20170427,2017-04-27,2004-01-17,478,12713,8,3,9.99,3.7363,29.97,11.2089,18.7611
SO69099,3,20170427,2017-04-27,2004-02-18,477,12713,8,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69099,4,20170427,2017-04-27,2004-03-23,214,12713,8,1,34.99,13.0863,34.99,13.0863,21.9037
SO69099,1,20170427,2017-04-27,2004-01-16,354,12713,8,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO69135,1,20170427,2017-04-27,2004-02-21,356,15578,9,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO69135,3,20170427,2017-04-27,2004-02-29,473,15578,9,1,63.5,23.749,63.5,23.749,39.751000000000005
SO69135,2,20170427,2017-04-27,2004-03-30,487,15578,9,1,54.99,20.5663,54.99,20.5663,34.423700000000004
SO69094,2,20170427,2017-04-27,2004-01-22,479,24068,8,2,8.99,3.3623,17.98,6.7246,11.255400000000002
SO69094,1,20170427,2017-04-27,2004-01-30,375,24068,8,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO69094,3,20170427,2017-04-27,2004-01-22,477,24068,8,1,4.99,1.8663,4.99,1.8663,3.1237000000000004
SO69151,2,20170427,2017-04-27,2004-03-10,482,23811,4,3,8.99,3.3623,26.97,10.0869,16.8831
SO69151,1,20170427,2017-04-27,2004-02-26,604,23811,4,1,539.99,343.6496,539.99,343.6496,196.3404
SO69160,2,20170427,2017-04-27,2004-03-20,477,13051,9,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69160,3,20170427,2017-04-27,2004-01-05,479,13051,9,1,8.99,3.3623,8.99,3.3623,5.627700000000001
SO69160,1,20170427,2017-04-27,2004-02-11,576,13051,9,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO69156,3,20170427,2017-04-27,2004-02-26,479,12296,7,3,8.99,3.3623,26.97,10.0869,16.8831
SO69156,4,20170427,2017-04-27,2004-03-24,223,12296,7,2,8.6442,5.7052,17.2884,11.4104,5.878
SO69156,2,20170427,2017-04-27,2004-01-12,477,12296,7,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69156,1,20170427,2017-04-27,2004-04-04,562,12296,7,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO69144,2,20170427,2017-04-27,2004-03-24,215,27460,4,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69144,1,20170427,2017-04-27,2004-02-12,573,27460,4,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO69112,1,20170427,2017-04-27,2004-04-01,477,17451,1,3,4.99,1.8663,14.97,5.5989,9.3711
SO69112,2,20170427,2017-04-27,2004-02-24,220,17451,1,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69123,1,20170427,2017-04-27,2004-03-30,528,11808,6,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69123,3,20170427,2017-04-27,2004-02-13,486,11808,6,1,159.0,59.466,159.0,59.466,99.53399999999999
SO69123,2,20170427,2017-04-27,2004-01-26,537,11808,6,1,35.0,13.09,35.0,13.09,21.91
SO69105,5,20170427,2017-04-27,2004-03-08,223,29243,4,2,8.6442,5.7052,17.2884,11.4104,5.878
SO69105,1,20170427,2017-04-27,2004-03-12,529,29243,4,2,3.99,1.4923,7.98,2.9846,4.9954
SO69105,2,20170427,2017-04-27,2004-02-01,539,29243,4,2,24.99,9.3463,49.98,18.6926,31.287399999999998
SO69105,3,20170427,2017-04-27,2004-03-09,215,29243,4,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69105,4,20170427,2017-04-27,2004-02-13,229,29243,4,1,48.0673,31.7244,48.0673,31.7244,16.342900000000004
SO69103,1,20170427,2017-04-27,2004-03-22,223,12962,4,3,8.6442,5.7052,25.9326,17.1156,8.817
SO69127,2,20170427,2017-04-27,2004-02-12,471,17411,6,1,63.5,23.749,63.5,23.749,39.751000000000005
SO69127,1,20170427,2017-04-27,2004-01-27,485,17411,6,1,21.98,8.2205,21.98,8.2205,13.759500000000001
SO69113,1,20170427,2017-04-27,2004-03-20,477,16842,4,3,4.99,1.8663,14.97,5.5989,9.3711
SO69120,2,20170427,2017-04-27,2004-01-18,529,27889,7,3,3.99,1.4923,11.97,4.4769,7.493100000000001
SO69120,3,20170427,2017-04-27,2004-02-26,220,27889,7,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69120,1,20170427,2017-04-27,2004-01-25,540,27889,7,1,32.6,12.1924,32.6,12.1924,20.407600000000002
SO69149,3,20170427,2017-04-27,2004-04-09,462,27201,1,2,23.5481,9.7136,47.0962,19.4272,27.669000000000004
SO69149,2,20170427,2017-04-27,2004-04-12,214,27201,1,1,34.99,13.0863,34.99,13.0863,21.9037
SO69149,1,20170427,2017-04-27,2004-03-18,574,27201,1,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO69143,3,20170427,2017-04-27,2004-03-16,528,15600,9,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69143,1,20170427,2017-04-27,2004-04-10,354,15600,9,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO69143,4,20170427,2017-04-27,2004-03-15,486,15600,9,1,159.0,59.466,159.0,59.466,99.53399999999999
SO69143,2,20170427,2017-04-27,2004-03-02,537,15600,9,1,35.0,13.09,35.0,13.09,21.91
SO69114,1,20170427,2017-04-27,2004-02-23,528,18316,1,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69114,2,20170427,2017-04-27,2004-01-19,480,18316,1,1,2.29,0.8565,2.29,0.8565,1.4335
SO69134,1,20170427,2017-04-27,2004-03-07,352,18122,6,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO69134,2,20170427,2017-04-27,2004-03-26,483,18122,6,1,120.0,44.88,120.0,44.88,75.12
SO69141,1,20170427,2017-04-27,2004-02-21,375,21895,9,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO69141,2,20170427,2017-04-27,2004-02-11,540,21895,9,1,32.6,12.1924,32.6,12.1924,20.407600000000002
SO69142,2,20170427,2017-04-27,2004-01-20,529,21873,9,2,3.99,1.4923,7.98,2.9846,4.9954
SO69142,1,20170427,2017-04-27,2004-02-08,371,21873,9,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO69142,3,20170427,2017-04-27,2004-03-10,540,21873,9,1,32.6,12.1924,32.6,12.1924,20.407600000000002
SO69109,1,20170427,2017-04-27,2004-01-06,478,16096,6,3,9.99,3.7363,29.97,11.2089,18.7611
SO69109,3,20170427,2017-04-27,2004-02-06,481,16096,6,3,8.99,3.3623,26.97,10.0869,16.8831
SO69109,2,20170427,2017-04-27,2004-01-30,477,16096,6,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69119,3,20170427,2017-04-27,2004-01-25,480,16581,7,2,2.29,0.8565,4.58,1.713,2.867
SO69119,4,20170427,2017-04-27,2004-02-23,484,16581,7,2,7.95,2.9733,15.9,5.9466,9.9534
SO69119,1,20170427,2017-04-27,2004-01-21,528,16581,7,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69119,2,20170427,2017-04-27,2004-02-29,537,16581,7,1,35.0,13.09,35.0,13.09,21.91
SO69148,1,20170427,2017-04-27,2003-12-29,575,15175,6,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO69136,2,20170427,2017-04-27,2004-03-28,485,15588,9,2,21.98,8.2205,43.96,16.441,27.519000000000002
SO69136,1,20170427,2017-04-27,2004-03-29,358,15588,9,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO69136,3,20170427,2017-04-27,2004-03-21,483,15588,9,1,120.0,44.88,120.0,44.88,75.12
SO69100,3,20170427,2017-04-27,2004-01-02,529,22690,7,2,3.99,1.4923,7.98,2.9846,4.9954
SO69100,4,20170427,2017-04-27,2004-01-09,214,22690,7,1,34.99,13.0863,34.99,13.0863,21.9037
SO69100,5,20170427,2017-04-27,2004-01-07,223,22690,7,1,8.6442,5.7052,8.6442,5.7052,2.939
SO69100,1,20170427,2017-04-27,2004-01-14,373,22690,7,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO69100,2,20170427,2017-04-27,2004-02-06,540,22690,7,1,32.6,12.1924,32.6,12.1924,20.407600000000002
SO69117,2,20170427,2017-04-27,2004-04-08,214,14144,7,1,34.99,13.0863,34.99,13.0863,21.9037
SO69117,1,20170427,2017-04-27,2004-02-03,485,14144,7,1,21.98,8.2205,21.98,8.2205,13.759500000000001
SO69158,6,20170427,2017-04-27,2004-01-07,462,14316,9,2,23.5481,9.7136,47.0962,19.4272,27.669000000000004
SO69158,3,20170427,2017-04-27,2004-01-19,530,14316,9,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69158,2,20170427,2017-04-27,2004-02-01,541,14316,9,2,28.99,10.8423,57.98,21.6846,36.2954
SO69158,4,20170427,2017-04-27,2004-01-23,215,14316,9,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69158,5,20170427,2017-04-27,2004-02-21,490,14316,9,1,53.99,41.5723,53.99,41.5723,12.417700000000004
SO69158,1,20170427,2017-04-27,2004-02-24,569,14316,9,1,742.35,461.4448,742.35,461.4448,280.90520000000004
SO69159,1,20170427,2017-04-27,2003-12-31,223,11756,9,2,8.6442,5.7052,17.2884,11.4104,5.878
SO69159,2,20170427,2017-04-27,2004-01-08,573,11756,9,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO69108,2,20170427,2017-04-27,2004-03-28,214,16089,6,1,34.99,13.0863,34.99,13.0863,21.9037
SO69108,1,20170427,2017-04-27,2004-01-20,540,16089,6,1,32.6,12.1924,32.6,12.1924,20.407600000000002
SO69090,1,20170427,2017-04-27,2004-01-28,483,12412,4,1,120.0,44.88,120.0,44.88,75.12
SO69122,1,20170427,2017-04-27,2004-02-20,530,12811,8,3,4.99,1.8663,14.97,5.5989,9.3711
SO69116,1,20170427,2017-04-27,2004-02-10,528,16453,10,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69116,2,20170427,2017-04-27,2004-02-14,480,16453,10,1,2.29,0.8565,2.29,0.8565,1.4335
SO69107,1,20170427,2017-04-27,2004-04-08,530,27412,4,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69107,3,20170427,2017-04-27,2004-01-19,220,27412,4,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69107,2,20170427,2017-04-27,2004-02-15,541,27412,4,1,28.99,10.8423,28.99,10.8423,18.1477
SO69125,1,20170427,2017-04-27,2003-12-31,485,16772,6,2,21.98,8.2205,43.96,16.441,27.519000000000002
SO69097,2,20170427,2017-04-27,2004-01-04,480,14720,10,2,2.29,0.8565,4.58,1.713,2.867
SO69097,1,20170427,2017-04-27,2004-01-01,354,14720,10,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO69137,1,20170427,2017-04-27,2004-02-25,580,24300,9,1,1700.99,1082.51,1700.99,1082.51,618.48
SO69092,3,20170427,2017-04-27,2004-01-12,480,14018,9,2,2.29,0.8565,4.58,1.713,2.867
SO69092,2,20170427,2017-04-27,2004-03-26,529,14018,9,2,3.99,1.4923,7.98,2.9846,4.9954
SO69092,1,20170427,2017-04-27,2004-02-01,540,14018,9,1,32.6,12.1924,32.6,12.1924,20.407600000000002
SO69126,1,20170427,2017-04-27,2004-01-11,485,13223,4,2,21.98,8.2205,43.96,16.441,27.519000000000002
SO69126,2,20170427,2017-04-27,2004-03-27,214,13223,4,1,34.99,13.0863,34.99,13.0863,21.9037
SO69098,3,20170427,2017-04-27,2003-12-30,220,19033,7,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69098,4,20170427,2017-04-27,2004-02-05,226,19033,7,1,48.0673,31.7244,48.0673,31.7244,16.342900000000004
SO69098,1,20170427,2017-04-27,2004-02-27,352,19033,7,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO69098,2,20170427,2017-04-27,2004-04-05,537,19033,7,1,35.0,13.09,35.0,13.09,21.91
SO69139,2,20170427,2017-04-27,2004-02-26,214,15643,9,1,34.99,13.0863,34.99,13.0863,21.9037
SO69139,1,20170427,2017-04-27,2004-01-11,582,15643,9,1,1700.99,1082.51,1700.99,1082.51,618.48
SO69140,2,20170427,2017-04-27,2004-04-06,464,25022,9,1,23.5481,9.7136,23.5481,9.7136,13.834500000000002
SO69140,1,20170427,2017-04-27,2004-03-29,606,25022,9,1,539.99,343.6496,539.99,343.6496,196.3404
SO69110,1,20170427,2017-04-27,2004-02-28,478,20687,1,2,9.99,3.7363,19.98,7.4726,12.5074
SO69130,2,20170427,2017-04-27,2004-01-13,485,16892,4,2,21.98,8.2205,43.96,16.441,27.519000000000002
SO69130,1,20170427,2017-04-27,2004-01-21,352,16892,4,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO69147,2,20170427,2017-04-27,2004-01-26,223,27116,1,2,8.6442,5.7052,17.2884,11.4104,5.878
SO69147,1,20170427,2017-04-27,2004-03-12,573,27116,1,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO69129,1,20170427,2017-04-27,2004-02-16,362,16882,1,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO69118,1,20170427,2017-04-27,2004-01-31,485,16604,8,2,21.98,8.2205,43.96,16.441,27.519000000000002
SO69118,2,20170427,2017-04-27,2004-01-05,215,16604,8,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69131,2,20170427,2017-04-27,2004-02-25,485,16907,4,2,21.98,8.2205,43.96,16.441,27.519000000000002
SO69131,1,20170427,2017-04-27,2004-01-06,352,16907,4,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO69115,2,20170427,2017-04-27,2004-02-23,480,15938,1,2,2.29,0.8565,4.58,1.713,2.867
SO69115,1,20170427,2017-04-27,2004-02-08,528,15938,1,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69095,2,20170427,2017-04-27,2003-12-31,235,14797,8,1,48.0673,31.7244,48.0673,31.7244,16.342900000000004
SO69095,1,20170427,2017-04-27,2004-01-22,590,14797,8,1,769.49,419.7784,769.49,419.7784,349.71160000000003
SO69096,2,20170427,2017-04-27,2004-02-02,215,12523,7,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69096,1,20170427,2017-04-27,2004-01-18,356,12523,7,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO69138,3,20170427,2017-04-27,2004-03-04,479,24307,9,2,8.99,3.3623,17.98,6.7246,11.255400000000002
SO69138,2,20170427,2017-04-27,2004-02-18,477,24307,9,1,4.99,1.8663,4.99,1.8663,3.1237000000000004
SO69138,1,20170427,2017-04-27,2004-02-11,583,24307,9,1,1700.99,1082.51,1700.99,1082.51,618.48
SO69101,2,20170427,2017-04-27,2004-02-18,235,18045,8,1,48.0673,31.7244,48.0673,31.7244,16.342900000000004
SO69101,3,20170427,2017-04-27,2004-02-08,481,18045,8,1,8.99,3.3623,8.99,3.3623,5.627700000000001
SO69101,1,20170427,2017-04-27,2004-01-27,581,18045,8,1,1700.99,1082.51,1700.99,1082.51,618.48
SO69155,3,20170427,2017-04-27,2004-02-02,477,24706,8,3,4.99,1.8663,14.97,5.5989,9.3711
SO69155,2,20170427,2017-04-27,2004-03-08,479,24706,8,2,8.99,3.3623,17.98,6.7246,11.255400000000002
SO69155,4,20170427,2017-04-27,2004-02-20,462,24706,8,1,23.5481,9.7136,23.5481,9.7136,13.834500000000002
SO69155,1,20170427,2017-04-27,2004-03-11,605,24706,8,1,539.99,343.6496,539.99,343.6496,196.3404
SO69154,3,20170427,2017-04-27,2004-03-20,223,20913,8,2,8.6442,5.7052,17.2884,11.4104,5.878
SO69154,2,20170427,2017-04-27,2004-01-13,215,20913,8,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69154,1,20170427,2017-04-27,2004-04-04,381,20913,8,1,1000.4375,605.6492,1000.4375,605.6492,394.78830000000005
SO69186,2,20170428,2017-04-28,2004-01-10,477,15866,6,3,4.99,1.8663,14.97,5.5989,9.3711
SO69186,1,20170428,2017-04-28,2004-03-30,478,15866,6,2,9.99,3.7363,19.98,7.4726,12.5074
SO69186,3,20170428,2017-04-28,2004-02-27,214,15866,6,1,34.99,13.0863,34.99,13.0863,21.9037
SO69242,2,20170428,2017-04-28,2004-02-27,491,14236,9,1,53.99,41.5723,53.99,41.5723,12.417700000000004
SO69242,1,20170428,2017-04-28,2004-03-14,560,14236,9,1,1214.85,755.1508,1214.85,755.1508,459.6991999999999
SO69192,2,20170428,2017-04-28,2004-02-13,480,16075,1,2,2.29,0.8565,4.58,1.713,2.867
SO69192,1,20170428,2017-04-28,2004-03-06,528,16075,1,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69228,2,20170428,2017-04-28,2004-02-13,214,24810,4,1,34.99,13.0863,34.99,13.0863,21.9037
SO69228,1,20170428,2017-04-28,2004-04-07,574,24810,4,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO69220,1,20170428,2017-04-28,2004-04-11,352,16081,4,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO69165,1,20170428,2017-04-28,2004-01-13,485,18290,9,2,21.98,8.2205,43.96,16.441,27.519000000000002
SO69165,2,20170428,2017-04-28,2004-02-10,491,18290,9,1,53.99,41.5723,53.99,41.5723,12.417700000000004
SO69229,4,20170428,2017-04-28,2004-02-18,480,15187,6,2,2.29,0.8565,4.58,1.713,2.867
SO69229,3,20170428,2017-04-28,2004-03-30,530,15187,6,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69229,2,20170428,2017-04-28,2004-01-29,541,15187,6,2,28.99,10.8423,57.98,21.6846,36.2954
SO69229,1,20170428,2017-04-28,2004-03-09,561,15187,6,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO69184,3,20170428,2017-04-28,2004-02-17,215,15008,6,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69184,1,20170428,2017-04-28,2004-02-22,529,15008,6,1,3.99,1.4923,3.99,1.4923,2.4977
SO69184,2,20170428,2017-04-28,2004-03-29,540,15008,6,1,32.6,12.1924,32.6,12.1924,20.407600000000002
SO69225,1,20170428,2017-04-28,2004-04-02,604,25562,9,1,539.99,343.6496,539.99,343.6496,196.3404
SO69178,1,20170428,2017-04-28,2004-03-04,489,14282,6,1,53.99,41.5723,53.99,41.5723,12.417700000000004
SO69226,2,20170428,2017-04-28,2004-03-28,529,21567,9,2,3.99,1.4923,7.98,2.9846,4.9954
SO69226,4,20170428,2017-04-28,2004-03-19,232,21567,9,1,48.0673,31.7244,48.0673,31.7244,16.342900000000004
SO69226,1,20170428,2017-04-28,2004-01-06,377,21567,9,1,2181.5625,1320.6838,2181.5625,1320.6838,860.8787
SO69226,3,20170428,2017-04-28,2004-03-19,540,21567,9,1,32.6,12.1924,32.6,12.1924,20.407600000000002
SO69240,2,20170428,2017-04-28,2004-01-31,220,26229,8,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69240,1,20170428,2017-04-28,2004-04-10,564,26229,8,1,2384.07,1481.9379,2384.07,1481.9379,902.1321000000003
SO69171,1,20170428,2017-04-28,2004-03-13,223,18274,9,2,8.6442,5.7052,17.2884,11.4104,5.878
SO69232,2,20170428,2017-04-28,2004-02-22,477,23807,4,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69232,3,20170428,2017-04-28,2004-03-26,479,23807,4,2,8.99,3.3623,17.98,6.7246,11.255400000000002
SO69232,4,20170428,2017-04-28,2004-02-10,491,23807,4,1,53.99,41.5723,53.99,41.5723,12.417700000000004
SO69232,1,20170428,2017-04-28,2004-04-05,605,23807,4,1,539.99,343.6496,539.99,343.6496,196.3404
SO69197,1,20170428,2017-04-28,2004-03-28,528,21025,10,3,4.99,1.8663,14.97,5.5989,9.3711
SO69197,3,20170428,2017-04-28,2004-02-12,215,21025,10,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69197,2,20170428,2017-04-28,2004-03-24,536,21025,10,1,29.99,11.2163,29.99,11.2163,18.773699999999998
SO69207,3,20170428,2017-04-28,2004-02-08,223,12320,10,3,8.6442,5.7052,25.9326,17.1156,8.817
SO69207,1,20170428,2017-04-28,2004-01-27,541,12320,10,3,28.99,10.8423,86.97,32.5269,54.4431
SO69207,2,20170428,2017-04-28,2004-04-01,530,12320,10,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69174,3,20170428,2017-04-28,2004-04-04,477,14525,10,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69174,2,20170428,2017-04-28,2004-02-19,478,14525,10,2,9.99,3.7363,19.98,7.4726,12.5074
SO69174,1,20170428,2017-04-28,2004-03-02,362,14525,10,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO69170,1,20170428,2017-04-28,2004-04-03,229,16739,9,1,48.0673,31.7244,48.0673,31.7244,16.342900000000004
SO69222,2,20170428,2017-04-28,2004-01-01,480,15145,9,2,2.29,0.8565,4.58,1.713,2.867
SO69222,1,20170428,2017-04-28,2004-03-02,358,15145,9,1,2049.0982,1105.81,2049.0982,1105.81,943.2882
SO69163,4,20170428,2017-04-28,2004-03-21,466,15222,9,2,23.5481,9.7136,47.0962,19.4272,27.669000000000004
SO69163,2,20170428,2017-04-28,2004-02-11,529,15222,9,2,3.99,1.4923,7.98,2.9846,4.9954
SO69163,1,20170428,2017-04-28,2004-01-09,539,15222,9,2,24.99,9.3463,49.98,18.6926,31.287399999999998
SO69163,3,20170428,2017-04-28,2004-03-05,214,15222,9,1,34.99,13.0863,34.99,13.0863,21.9037
SO69173,2,20170428,2017-04-28,2004-01-12,220,17976,8,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69173,1,20170428,2017-04-28,2004-01-22,354,17976,8,1,2071.4196,1117.8559,2071.4196,1117.8559,953.5637000000002
SO69224,2,20170428,2017-04-28,2004-01-28,220,24282,9,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69224,1,20170428,2017-04-28,2004-02-18,581,24282,9,1,1700.99,1082.51,1700.99,1082.51,618.48
SO69238,1,20170428,2017-04-28,2004-02-12,606,24717,8,1,539.99,343.6496,539.99,343.6496,196.3404
SO69181,1,20170428,2017-04-28,2004-01-22,530,11711,6,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69175,4,20170428,2017-04-28,2004-01-25,477,19195,10,2,4.99,1.8663,9.98,3.7326,6.247400000000001
SO69175,3,20170428,2017-04-28,2004-03-24,478,19195,10,2,9.99,3.7363,19.98,7.4726,12.5074
SO69175,5,20170428,2017-04-28,2004-03-07,220,19195,10,1,33.6442,12.0278,33.6442,12.0278,21.6164
SO69175,2,20170428,2017-04-28,2004-01-03,485,19195,10,1,21.98,8.2205,21.98,8.2205,13.759500000000001
SO69175,1,20170428,2017-04-28,2004-01-09,595,19195,10,1,564.99,308.2179,564.99,308.2179,256.7721
SO69230,2,20170428,2017-04-28,2004-03-14,479,27288,4,2,8.99,3.3623,17.98,6.7246,11.255400000000002
